# x, f(x)
-1.471471471471471393e+00,4.000000000000000000e+00
-1.467467467467467479e+00,4.000000000000000000e+00
-1.463463463463463565e+00,4.000000000000000000e+00
-1.459459459459459429e+00,4.000000000000000000e+00
-1.455455455455455516e+00,4.000000000000000000e+00
-1.451451451451451380e+00,4.000000000000000000e+00
-1.447447447447447466e+00,4.000000000000000000e+00
-1.443443443443443552e+00,4.000000000000000000e+00
-1.439439439439439417e+00,4.000000000000000000e+00
-1.435435435435435281e+00,4.000000000000000000e+00
-1.431431431431431367e+00,4.000000000000000000e+00
-1.427427427427427453e+00,4.000000000000000000e+00
-1.423423423423423539e+00,4.000000000000000000e+00
-1.419419419419419404e+00,4.000000000000000000e+00
-1.415415415415415268e+00,4.000000000000000000e+00
-1.411411411411411354e+00,4.000000000000000000e+00
-1.407407407407407440e+00,4.000000000000000000e+00
-1.403403403403403527e+00,4.000000000000000000e+00
-1.399399399399399391e+00,4.000000000000000000e+00
-1.395395395395395255e+00,4.000000000000000000e+00
-1.391391391391391341e+00,4.000000000000000000e+00
-1.387387387387387427e+00,4.000000000000000000e+00
-1.383383383383383514e+00,4.000000000000000000e+00
-1.379379379379379378e+00,4.000000000000000000e+00
-1.375375375375375242e+00,4.000000000000000000e+00
-1.371371371371371328e+00,4.000000000000000000e+00
-1.367367367367367414e+00,4.000000000000000000e+00
-1.363363363363363501e+00,4.000000000000000000e+00
-1.359359359359359365e+00,4.000000000000000000e+00
-1.355355355355355229e+00,4.000000000000000000e+00
-1.351351351351351315e+00,4.000000000000000000e+00
-1.347347347347347402e+00,4.000000000000000000e+00
-1.343343343343343488e+00,4.000000000000000000e+00
-1.339339339339339352e+00,4.000000000000000000e+00
-1.335335335335335216e+00,4.000000000000000000e+00
-1.331331331331331302e+00,4.000000000000000000e+00
-1.327327327327327389e+00,4.000000000000000000e+00
-1.323323323323323475e+00,4.000000000000000000e+00
-1.319319319319319339e+00,4.000000000000000000e+00
-1.315315315315315203e+00,4.000000000000000000e+00
-1.311311311311311290e+00,4.000000000000000000e+00
-1.307307307307307376e+00,4.000000000000000000e+00
-1.303303303303303462e+00,4.000000000000000000e+00
-1.299299299299299326e+00,4.000000000000000000e+00
-1.295295295295295190e+00,4.000000000000000000e+00
-1.291291291291291277e+00,4.000000000000000000e+00
-1.287287287287287363e+00,4.000000000000000000e+00
-1.283283283283283449e+00,4.000000000000000000e+00
-1.279279279279279313e+00,4.000000000000000000e+00
-1.275275275275275177e+00,4.000000000000000000e+00
-1.271271271271271264e+00,4.000000000000000000e+00
-1.267267267267267350e+00,4.000000000000000000e+00
-1.263263263263263214e+00,4.000000000000000000e+00
-1.259259259259259300e+00,4.000000000000000000e+00
-1.255255255255255165e+00,4.000000000000000000e+00
-1.251251251251251251e+00,4.000000000000000000e+00
-1.247247247247247337e+00,4.000000000000000000e+00
-1.243243243243243201e+00,4.000000000000000000e+00
-1.239239239239239287e+00,4.000000000000000000e+00
-1.235235235235235152e+00,4.000000000000000000e+00
-1.231231231231231238e+00,4.000000000000000000e+00
-1.227227227227227324e+00,4.000000000000000000e+00
-1.223223223223223188e+00,4.000000000000000000e+00
-1.219219219219219275e+00,4.000000000000000000e+00
-1.215215215215215139e+00,4.000000000000000000e+00
-1.211211211211211225e+00,4.000000000000000000e+00
-1.207207207207207311e+00,4.000000000000000000e+00
-1.203203203203203175e+00,4.000000000000000000e+00
-1.199199199199199262e+00,4.000000000000000000e+00
-1.195195195195195126e+00,4.000000000000000000e+00
-1.191191191191191212e+00,4.000000000000000000e+00
-1.187187187187187298e+00,4.000000000000000000e+00
-1.183183183183183163e+00,4.000000000000000000e+00
-1.179179179179179027e+00,4.000000000000000000e+00
-1.175175175175175113e+00,4.000000000000000000e+00
-1.171171171171171199e+00,4.000000000000000000e+00
-1.167167167167167285e+00,4.000000000000000000e+00
-1.163163163163163150e+00,4.000000000000000000e+00
-1.159159159159159014e+00,4.000000000000000000e+00
-1.155155155155155100e+00,4.000000000000000000e+00
-1.151151151151151186e+00,4.000000000000000000e+00
-1.147147147147147273e+00,4.000000000000000000e+00
-1.143143143143143137e+00,4.000000000000000000e+00
-1.139139139139139001e+00,4.000000000000000000e+00
-1.135135135135135087e+00,4.000000000000000000e+00
-1.131131131131131173e+00,4.000000000000000000e+00
-1.127127127127127260e+00,4.000000000000000000e+00
-1.123123123123123124e+00,4.000000000000000000e+00
-1.119119119119118988e+00,4.000000000000000000e+00
-1.115115115115115074e+00,4.000000000000000000e+00
-1.111111111111111160e+00,4.000000000000000000e+00
-1.107107107107107247e+00,4.000000000000000000e+00
-1.103103103103103111e+00,4.000000000000000000e+00
-1.099099099099098975e+00,4.000000000000000000e+00
-1.095095095095095061e+00,4.000000000000000000e+00
-1.091091091091091148e+00,4.000000000000000000e+00
-1.087087087087087234e+00,4.000000000000000000e+00
-1.083083083083083098e+00,4.000000000000000000e+00
-1.079079079079078962e+00,4.000000000000000000e+00
-1.075075075075075048e+00,4.000000000000000000e+00
-1.071071071071071135e+00,4.000000000000000000e+00
-1.067067067067067221e+00,4.000000000000000000e+00
-1.063063063063063085e+00,4.000000000000000000e+00
-1.059059059059058949e+00,4.000000000000000000e+00
-1.055055055055055035e+00,4.000000000000000000e+00
-1.051051051051051122e+00,4.000000000000000000e+00
-1.047047047047047208e+00,4.000000000000000000e+00
-1.043043043043043072e+00,4.000000000000000000e+00
-1.039039039039038936e+00,4.000000000000000000e+00
-1.035035035035035023e+00,4.000000000000000000e+00
-1.031031031031031109e+00,4.000000000000000000e+00
-1.027027027027027195e+00,4.000000000000000000e+00
-1.023023023023023059e+00,4.000000000000000000e+00
-1.019019019019018923e+00,4.000000000000000000e+00
-1.015015015015015010e+00,4.000000000000000000e+00
-1.011011011011011096e+00,4.000000000000000000e+00
-1.007007007007006960e+00,4.000000000000000000e+00
-1.003003003003003046e+00,4.000000000000000000e+00
-9.989989989989989105e-01,4.000000000000000000e+00
-9.949949949949949968e-01,4.000000000000000000e+00
-9.909909909909910830e-01,4.000000000000000000e+00
-9.869869869869869472e-01,4.000000000000000000e+00
-9.829829829829830334e-01,4.000000000000000000e+00
-9.789789789789788976e-01,4.000000000000000000e+00
-9.749749749749749839e-01,4.000000000000000000e+00
-9.709709709709710701e-01,4.000000000000000000e+00
-9.669669669669669343e-01,4.000000000000000000e+00
-9.629629629629630205e-01,4.000000000000000000e+00
-9.589589589589588847e-01,4.000000000000000000e+00
-9.549549549549549710e-01,4.000000000000000000e+00
-9.509509509509510572e-01,4.000000000000000000e+00
-9.469469469469469214e-01,4.000000000000000000e+00
-9.429429429429430076e-01,4.000000000000000000e+00
-9.389389389389388718e-01,4.000000000000000000e+00
-9.349349349349349581e-01,4.000000000000000000e+00
-9.309309309309310443e-01,4.000000000000000000e+00
-9.269269269269269085e-01,4.000000000000000000e+00
-9.229229229229229947e-01,4.000000000000000000e+00
-9.189189189189188589e-01,4.000000000000000000e+00
-9.149149149149149451e-01,4.000000000000000000e+00
-9.109109109109110314e-01,4.000000000000000000e+00
-9.069069069069068956e-01,4.000000000000000000e+00
-9.029029029029029818e-01,4.000000000000000000e+00
-8.988988988988988460e-01,4.000000000000000000e+00
-8.948948948948949322e-01,4.000000000000000000e+00
-8.908908908908907964e-01,4.000000000000000000e+00
-8.868868868868868827e-01,4.000000000000000000e+00
-8.828828828828829689e-01,4.000000000000000000e+00
-8.788788788788788331e-01,4.000000000000000000e+00
-8.748748748748749193e-01,4.000000000000000000e+00
-8.708708708708707835e-01,4.000000000000000000e+00
-8.668668668668668698e-01,4.000000000000000000e+00
-8.628628628628629560e-01,4.000000000000000000e+00
-8.588588588588588202e-01,4.000000000000000000e+00
-8.548548548548549064e-01,4.000000000000000000e+00
-8.508508508508507706e-01,4.000000000000000000e+00
-8.468468468468468568e-01,4.000000000000000000e+00
-8.428428428428429431e-01,4.000000000000000000e+00
-8.388388388388388073e-01,4.000000000000000000e+00
-8.348348348348348935e-01,4.000000000000000000e+00
-8.308308308308307577e-01,4.000000000000000000e+00
-8.268268268268268439e-01,4.000000000000000000e+00
-8.228228228228229302e-01,4.000000000000000000e+00
-8.188188188188187944e-01,4.000000000000000000e+00
-8.148148148148148806e-01,4.000000000000000000e+00
-8.108108108108107448e-01,4.000000000000000000e+00
-8.068068068068068310e-01,4.000000000000000000e+00
-8.028028028028029173e-01,4.000000000000000000e+00
-7.987987987987987815e-01,4.000000000000000000e+00
-7.947947947947948677e-01,4.000000000000000000e+00
-7.907907907907907319e-01,4.000000000000000000e+00
-7.867867867867868181e-01,4.000000000000000000e+00
-7.827827827827826823e-01,4.000000000000000000e+00
-7.787787787787787686e-01,4.000000000000000000e+00
-7.747747747747748548e-01,4.000000000000000000e+00
-7.707707707707707190e-01,4.000000000000000000e+00
-7.667667667667668052e-01,4.000000000000000000e+00
-7.627627627627626694e-01,4.000000000000000000e+00
-7.587587587587587556e-01,4.000000000000000000e+00
-7.547547547547548419e-01,4.000000000000000000e+00
-7.507507507507507061e-01,4.000000000000000000e+00
-7.467467467467467923e-01,4.000000000000000000e+00
-7.427427427427426565e-01,4.000000000000000000e+00
-7.387387387387387427e-01,4.000000000000000000e+00
-7.347347347347348290e-01,4.000000000000000000e+00
-7.307307307307306932e-01,4.000000000000000000e+00
-7.267267267267267794e-01,4.000000000000000000e+00
-7.227227227227226436e-01,4.000000000000000000e+00
-7.187187187187187298e-01,4.000000000000000000e+00
-7.147147147147148161e-01,4.000000000000000000e+00
-7.107107107107106803e-01,4.000000000000000000e+00
-7.067067067067067665e-01,4.000000000000000000e+00
-7.027027027027026307e-01,4.000000000000000000e+00
-6.986986986986987169e-01,4.000000000000000000e+00
-6.946946946946948032e-01,4.000000000000000000e+00
-6.906906906906906674e-01,4.000000000000000000e+00
-6.866866866866867536e-01,4.000000000000000000e+00
-6.826826826826826178e-01,4.000000000000000000e+00
-6.786786786786787040e-01,4.000000000000000000e+00
-6.746746746746747903e-01,4.000000000000000000e+00
-6.706706706706706544e-01,4.000000000000000000e+00
-6.666666666666667407e-01,4.000000000000000000e+00
-6.626626626626626049e-01,4.000000000000000000e+00
-6.586586586586586911e-01,4.000000000000000000e+00
-6.546546546546547773e-01,4.000000000000000000e+00
-6.506506506506506415e-01,4.000000000000000000e+00
-6.466466466466467278e-01,4.000000000000000000e+00
-6.426426426426425920e-01,4.000000000000000000e+00
-6.386386386386386782e-01,4.000000000000000000e+00
-6.346346346346345424e-01,4.000000000000000000e+00
-6.306306306306306286e-01,4.000000000000000000e+00
-6.266266266266267149e-01,4.000000000000000000e+00
-6.226226226226225791e-01,4.000000000000000000e+00
-6.186186186186186653e-01,4.000000000000000000e+00
-6.146146146146145295e-01,4.000000000000000000e+00
-6.106106106106106157e-01,4.000000000000000000e+00
-6.066066066066067020e-01,4.000000000000000000e+00
-6.026026026026025662e-01,4.000000000000000000e+00
-5.985985985985986524e-01,4.000000000000000000e+00
-5.945945945945945166e-01,4.000000000000000000e+00
-5.905905905905906028e-01,4.000000000000000000e+00
-5.865865865865866891e-01,4.000000000000000000e+00
-5.825825825825825532e-01,4.000000000000000000e+00
-5.785785785785786395e-01,4.000000000000000000e+00
-5.745745745745745037e-01,4.000000000000000000e+00
-5.705705705705705899e-01,4.000000000000000000e+00
-5.665665665665666761e-01,4.000000000000000000e+00
-5.625625625625625403e-01,4.000000000000000000e+00
-5.585585585585586266e-01,4.000000000000000000e+00
-5.545545545545544908e-01,4.000000000000000000e+00
-5.505505505505505770e-01,4.000000000000000000e+00
-5.465465465465466632e-01,4.000000000000000000e+00
-5.425425425425425274e-01,4.000000000000000000e+00
-5.385385385385386137e-01,4.000000000000000000e+00
-5.345345345345344779e-01,4.000000000000000000e+00
-5.305305305305305641e-01,4.000000000000000000e+00
-5.265265265265264283e-01,4.000000000000000000e+00
-5.225225225225225145e-01,4.000000000000000000e+00
-5.185185185185186008e-01,4.000000000000000000e+00
-5.145145145145144649e-01,4.000000000000000000e+00
-5.105105105105105512e-01,4.000000000000000000e+00
-5.065065065065064154e-01,4.000000000000000000e+00
-5.025025025025025016e-01,4.000000000000000000e+00
-4.984984984984985878e-01,4.000000000000000000e+00
-4.944944944944944520e-01,4.000000000000000000e+00
-4.904904904904905383e-01,4.000000000000000000e+00
-4.864864864864864025e-01,4.000000000000000000e+00
-4.824824824824824887e-01,4.000000000000000000e+00
-4.784784784784785749e-01,4.000000000000000000e+00
-4.744744744744744391e-01,4.000000000000000000e+00
-4.704704704704705254e-01,4.000000000000000000e+00
-4.664664664664663896e-01,4.000000000000000000e+00
-4.624624624624624758e-01,4.000000000000000000e+00
-4.584584584584585620e-01,4.000000000000000000e+00
-4.544544544544544262e-01,4.000000000000000000e+00
-4.504504504504505125e-01,4.000000000000000000e+00
-4.464464464464463767e-01,4.000000000000000000e+00
-4.424424424424424629e-01,4.000000000000000000e+00
-4.384384384384385491e-01,4.000000000000000000e+00
-4.344344344344344133e-01,4.000000000000000000e+00
-4.304304304304304996e-01,4.000000000000000000e+00
-4.264264264264263637e-01,4.000000000000000000e+00
-4.224224224224224500e-01,4.000000000000000000e+00
-4.184184184184185362e-01,4.000000000000000000e+00
-4.144144144144144004e-01,4.000000000000000000e+00
-4.104104104104104866e-01,4.000000000000000000e+00
-4.064064064064063508e-01,4.000000000000000000e+00
-4.024024024024024371e-01,4.000000000000000000e+00
-3.983983983983985233e-01,4.000000000000000000e+00
-3.943943943943943875e-01,4.000000000000000000e+00
-3.903903903903904737e-01,4.000000000000000000e+00
-3.863863863863863379e-01,4.000000000000000000e+00
-3.823823823823824242e-01,4.000000000000000000e+00
-3.783783783783782884e-01,4.000000000000000000e+00
-3.743743743743743746e-01,4.000000000000000000e+00
-3.703703703703704608e-01,4.000000000000000000e+00
-3.663663663663663250e-01,4.000000000000000000e+00
-3.623623623623624113e-01,4.000000000000000000e+00
-3.583583583583582755e-01,4.000000000000000000e+00
-3.543543543543543617e-01,4.000000000000000000e+00
-3.503503503503504479e-01,4.000000000000000000e+00
-3.463463463463463121e-01,4.000000000000000000e+00
-3.423423423423423984e-01,4.000000000000000000e+00
-3.383383383383382625e-01,4.000000000000000000e+00
-3.343343343343343488e-01,4.000000000000000000e+00
-3.303303303303304350e-01,4.000000000000000000e+00
-3.263263263263262992e-01,4.000000000000000000e+00
-3.223223223223223854e-01,4.000000000000000000e+00
-3.183183183183182496e-01,4.000000000000000000e+00
-3.143143143143143359e-01,4.000000000000000000e+00
-3.103103103103104221e-01,4.000000000000000000e+00
-3.063063063063062863e-01,4.000000000000000000e+00
-3.023023023023023725e-01,4.000000000000000000e+00
-2.982982982982982367e-01,4.000000000000000000e+00
-2.942942942942943230e-01,4.000000000000000000e+00
-2.902902902902904092e-01,4.000000000000000000e+00
-2.862862862862862734e-01,4.000000000000000000e+00
-2.822822822822823596e-01,4.000000000000000000e+00
-2.782782782782782238e-01,4.000000000000000000e+00
-2.742742742742743101e-01,4.000000000000000000e+00
-2.702702702702701743e-01,4.000000000000000000e+00
-2.662662662662662605e-01,4.000000000000000000e+00
-2.622622622622623467e-01,4.000000000000000000e+00
-2.582582582582582109e-01,4.000000000000000000e+00
-2.542542542542542972e-01,4.000000000000000000e+00
-2.502502502502501613e-01,4.000000000000000000e+00
-2.462462462462462476e-01,4.000000000000000000e+00
-2.422422422422423338e-01,4.000000000000000000e+00
-2.382382382382381980e-01,4.000000000000000000e+00
-2.342342342342342842e-01,4.000000000000000000e+00
-2.302302302302301484e-01,4.000000000000000000e+00
-2.262262262262262347e-01,4.000000000000000000e+00
-2.222222222222223209e-01,4.000000000000000000e+00
-2.182182182182181851e-01,4.000000000000000000e+00
-2.142142142142142713e-01,4.000000000000000000e+00
-2.102102102102101355e-01,4.000000000000000000e+00
-2.062062062062062218e-01,4.000000000000000000e+00
-2.022022022022023080e-01,4.000000000000000000e+00
-1.981981981981981722e-01,4.000000000000000000e+00
-1.941941941941942584e-01,4.000000000000000000e+00
-1.901901901901901226e-01,4.000000000000000000e+00
-1.861861861861862089e-01,4.000000000000000000e+00
-1.821821821821822951e-01,4.000000000000000000e+00
-1.781781781781781593e-01,4.000000000000000000e+00
-1.741741741741742455e-01,4.000000000000000000e+00
-1.701701701701701097e-01,4.000000000000000000e+00
-1.661661661661661959e-01,4.000000000000000000e+00
-1.621621621621622822e-01,4.000000000000000000e+00
-1.581581581581581464e-01,4.000000000000000000e+00
-1.541541541541542326e-01,4.000000000000000000e+00
-1.501501501501500968e-01,4.000000000000000000e+00
-1.461461461461461830e-01,4.000000000000000000e+00
-1.421421421421422693e-01,4.000000000000000000e+00
-1.381381381381381335e-01,3.980396276825185264e+00
-1.341341341341342197e-01,3.824169583446123344e+00
-1.301301301301300839e-01,3.674074636261837057e+00
-1.261261261261261701e-01,3.529870770181224415e+00
-1.221221221221220343e-01,3.391326765984562730e+00
-1.181181181181181206e-01,3.258220479582278895e+00
-1.141141141141142068e-01,3.130338485824842643e+00
-1.101101101101100710e-01,3.007475736292846591e+00
-1.061061061061061572e-01,2.889435230518494713e+00
-1.021021021021020214e-01,2.776027700111259655e+00
-9.809809809809810766e-02,2.667071305281401017e+00
-9.409409409409419389e-02,2.562391343274544653e+00
-9.009009009009005808e-02,2.461819968249987500e+00
-8.608608608608614432e-02,2.365195922153500163e+00
-8.208208208208200851e-02,2.272364276153060469e+00
-7.807807807807809475e-02,2.183176182223062423e+00
-7.407407407407418098e-02,2.097488634478525960e+00
-7.007007007007004518e-02,2.015164239876758412e+00
-6.606606606606613141e-02,1.936070997918753367e+00
-6.206206206206199560e-02,1.860082088997047967e+00
-5.805805805805808184e-02,1.787075671050790460e+00
-5.405405405405416808e-02,1.716934684201833150e+00
-5.005005005005003227e-02,1.649546663058713225e+00
-4.604604604604611851e-02,1.584803556387516243e+00
-4.204204204204198270e-02,1.522601553860447821e+00
-3.803803803803806893e-02,1.462840919604411205e+00
-3.403403403403415517e-02,1.405425832282586773e+00
-3.003003003003001936e-02,1.350264231452690256e+00
-2.602602602602610560e-02,1.297267669955519676e+00
-2.202202202202196979e-02,1.246351172097077242e+00
-1.801801801801805603e-02,1.197433097396949364e+00
-1.401401401401392022e-02,1.150435009684387611e+00
-1.001001001001000645e-02,1.105281551332282231e+00
-6.006006006006092690e-03,1.061900322427292487e+00
-2.002002002001956882e-03,1.020221764682457399e+00
2.002002002002178926e-03,9.801790499061214801e-01
6.006006006006092690e-03,9.417079728483359613e-01
1.001001001001000645e-02,9.047468482529377187e-01
1.401401401401392022e-02,8.692364119502428155e-01
1.801801801801783398e-02,8.351197258317488714e-01
2.202202202202219183e-02,8.023420865544856895e-01
2.602602602602610560e-02,7.708509378286499958e-01
3.003003003003001936e-02,7.405957861478295046e-01
3.403403403403393312e-02,7.115281198267700002e-01
3.803803803803784689e-02,6.836013312168127687e-01
4.204204204204220474e-02,6.567706419743031265e-01
4.604604604604611851e-02,6.309930312621534476e-01
5.005005005005003227e-02,6.062271667693989174e-01
5.405405405405394603e-02,5.824333384381952250e-01
5.805805805805785980e-02,5.595733947919552254e-01
6.206206206206221765e-02,5.376106817625427858e-01
6.606606606606613141e-02,5.165099839184537078e-01
7.007007007007004518e-02,4.962374679997085813e-01
7.407407407407395894e-02,4.767606286689703432e-01
7.807807807807787270e-02,4.580482363918665922e-01
8.208208208208223056e-02,4.400702873629581680e-01
8.608608608608614432e-02,4.227979553970753201e-01
9.009009009009005808e-02,4.062035457088526980e-01
9.409409409409397185e-02,3.902604505063917983e-01
9.809809809809788561e-02,3.749431063278200749e-01
1.021021021021022435e-01,3.602269530523485308e-01
1.061061061061061572e-01,3.460883945201135292e-01
1.101101101101100710e-01,3.325047606976361259e-01
1.141141141141139848e-01,3.194542713282658708e-01
1.181181181181178985e-01,3.069160010093017199e-01
1.221221221221222564e-01,2.948698456398022860e-01
1.261261261261261701e-01,2.832964901852935702e-01
1.301301301301300839e-01,2.721773777076677558e-01
1.341341341341339977e-01,2.614946796106409344e-01
1.381381381381379114e-01,2.512312670530419956e-01
1.421421421421422693e-01,2.413706834841017890e-01
1.461461461461461830e-01,2.318971182567113598e-01
1.501501501501500968e-01,2.227953812763231456e-01
1.541541541541540106e-01,2.140508786448691858e-01
1.581581581581579243e-01,2.056495892606264309e-01
1.621621621621622822e-01,1.975780423365148530e-01
1.661661661661661959e-01,1.898232958007850246e-01
1.701701701701701097e-01,1.823729155454487660e-01
1.741741741741740235e-01,1.752149554891978822e-01
1.781781781781779372e-01,1.683379384228292641e-01
1.821821821821822951e-01,1.617308376064688358e-01
1.861861861861862089e-01,1.553830590890902252e-01
1.901901901901901226e-01,1.492844247219678733e-01
1.941941941941940364e-01,1.434251558388428271e-01
1.981981981981983942e-01,1.377958575766221883e-01
2.022022022022023080e-01,1.323875038114793734e-01
2.062062062062062218e-01,1.271914226861920183e-01
2.102102102102101355e-01,1.221992827055236874e-01
2.142142142142140493e-01,1.174030793773454678e-01
2.182182182182184071e-01,1.127951223780806478e-01
2.222222222222223209e-01,1.083680232218957734e-01
2.262262262262262347e-01,1.041146834138589189e-01
2.302302302302301484e-01,1.000282830680801344e-01
2.342342342342340622e-01,9.610226997257614867e-02
2.382382382382384201e-01,9.233034908332883595e-02
2.422422422422423338e-01,8.870647243069360033e-02
